gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_ratio,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_60+
1,0,1,1,0.4760761350906296,0,One year,1,Electronic check,-0.35112754137961366,0.012175377012921965,-0.47334663942019395,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,1,0.5579682654329069,1,Two year,0,Mailed check,0.5363091354654971,0.688459407756674,-0.4821032653296384,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,-0.5066294290166974,1,Month-to-month,1,Credit card (automatic),-1.5044628479910496,-0.8550204183684482,-0.3571733482713259,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,1,-0.015276646963033904,1,Month-to-month,1,Mailed check,0.9667325423997363,0.2529046313110167,-0.4386393806134439,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.4811967178864962,-1.003544199127179,2.9601112956017768,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,1.4178356340268181,1,Two year,1,Mailed check,0.6775677825288574,1.514483358598405,-0.5047698083622326,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0,-0.13811484247644978,1,Month-to-month,0,Electronic check,1.1229479873874524,0.2534795335441159,-0.4326328324427961,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
0,0,1,1,1.6225659598825113,1,One year,1,Bank transfer (automatic),-1.3814847317241241,-0.2947118573402751,-0.5068764987309009,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,1,1,0,-0.8341979503858065,1,Month-to-month,1,Electronic check,1.2126887749335868,-0.4736391215802111,-0.2529260423141302,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,0,1,1,-0.22000697281872703,1,Month-to-month,0,Bank transfer (automatic),0.2238782454900647,-0.1470283183068431,-0.42480946293881866,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
1,0,1,1,0.9674289171442931,1,Two year,0,Mailed check,1.6946300413850515,1.892017232749748,-0.4947246883341915,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,1,1.213105308171125,1,One year,1,Electronic check,1.1728039804686385,1.8238028716300987,-0.5021979827721464,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,0,0,0,-0.8751440155569451,0,Month-to-month,0,Mailed check,-1.0025791843071103,-0.8429032482246662,-0.2265889270997625,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,1,0,0,-0.09716877730531116,1,Month-to-month,1,Electronic check,0.3285758309605555,-0.0788360688115436,-0.4291605975675718,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
0,0,0,0,0.3122918744060751,1,Two year,0,Credit card (automatic),-1.50280098155501,-0.6453579962820577,-0.4725535191788308,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,1,1,0,0.23039974406379785,0,Month-to-month,1,Electronic check,-1.3299668722068985,-0.5898578191636396,-0.46393227100140044,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-0.17906090764758842,0,Month-to-month,1,Mailed check,-1.1671039614750243,-0.6628482911428818,-0.42107433441501874,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,0,Electronic check,0.9816893403240922,-0.9707747718405274,3.0947943937181983,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,0,-0.8341979503858065,1,Month-to-month,1,Bank transfer (automatic),-0.6602346984829667,-0.7806369140551581,-0.24349776448322408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-0.3428451683321429,1,One year,0,Electronic check,0.44989208079144155,-0.20217470943566165,-0.4019252568455347,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False
1,1,0,0,1.6225659598825113,1,Two year,1,Credit card (automatic),-1.3216575400267008,-0.22096959013313391,-0.5080977708024017,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-1.202712536926054,1,Month-to-month,1,Mailed check,0.5795176628025248,-0.9177068734006057,0.8513009622542792,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,1,1.6225659598825113,1,Two year,1,Electronic check,1.682996976332775,2.713353519229286,-0.5092352246941154,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.1617664717549154,1,Month-to-month,0,Mailed check,-1.3166719407185823,-0.9674580281880323,0.3464320581864425,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.202712536926054,1,Month-to-month,0,Electronic check,0.37344622473362266,-0.898602429962234,0.5270120469898342,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,-0.5090048528033693,-0.9906088988824481,3.060445260620569,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.435130069919491,1,Month-to-month,1,Electronic check,0.43161154999500634,0.47596669775348754,-0.47446149408358573,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-0.9160900807280837,0,Month-to-month,0,Bank transfer (automatic),-0.8031552119823665,-0.8138264622044591,-0.22603917514865612,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,1,0,0,-1.2436586020971927,1,Month-to-month,1,Electronic check,-0.6835008285875203,-0.9730301575242241,1.252057806946813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,-0.7113597548723906,1,One year,0,Mailed check,-1.5310527109676821,-0.8820850465728083,-0.3252428994569601,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0,-1.202712536926054,1,Month-to-month,1,Bank transfer (automatic),0.32359023165243667,-0.9068058425960718,0.5879220573098436,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1.3359435036845408,0,Two year,0,Credit card (automatic),-0.16333663410714624,0.7215162861598752,-0.5034076361866953,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-0.22000697281872703,1,One year,0,Bank transfer (automatic),-1.4878441836306542,-0.7637215214274331,-0.4281426105883068,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,1,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.3169427659082789,-0.9796194215805144,3.084525275744137,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.10756154855038198,1,One year,0,Bank transfer (automatic),-1.4712255192702588,-0.679078223415758,-0.4590887076679826,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.2436586020971927,1,Month-to-month,1,Bank transfer (automatic),-0.6070549725297016,-0.9736492830060232,1.376145984375586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1.1312131778288477,1,Two year,1,Electronic check,1.1561853161082432,1.6148037982742072,-0.4979225095038486,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
0,0,0,1,0.6808064609463228,1,One year,0,Credit card (automatic),-1.509448447299168,-0.6050927283407671,-0.4819735153268927,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.202712536926054,0,Month-to-month,1,Mailed check,-0.9776511877665175,-0.9652689773773856,0.6541392948633844,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-0.3428451683321429,1,One year,0,Mailed check,-1.4944916493748124,-0.776590486799114,-0.42235337851534155,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,1.213105308171125,1,Two year,1,Credit card (automatic),0.8055314981039012,1.3806859196567522,-0.4990632770831857,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,1,1,-0.30189910316100427,1,Month-to-month,1,Electronic check,0.8055314981039012,0.034861903595988564,-0.42097427487553896,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0,1,1,-0.9160900807280837,1,Month-to-month,1,Electronic check,0.7972221659237037,-0.6014885335717224,-0.20717624387510616,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0,1,1,1.4178356340268181,1,Two year,1,Bank transfer (automatic),-0.35445127425169254,0.6848552129876293,-0.5077202163267794,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,-1.0389282762414995,1,Month-to-month,1,Electronic check,0.6626109846045015,-0.7706424598489727,0.011719542936784582,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,1,1,-0.3428451683321429,1,Month-to-month,0,Bank transfer (automatic),0.5363091354654971,-0.1617325484995714,-0.4044399998151781,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
1,1,1,0,1.6225659598825113,1,Two year,1,Bank transfer (automatic),1.7012775071292097,2.7043983113675494,-0.5088716068684971,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,0.8445907216308772,1,Two year,1,Bank transfer (automatic),0.3003241015478836,0.737945223051901,-0.49092414617376906,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1,1,1,0,-1.2436586020971927,1,Month-to-month,1,Mailed check,0.7307475084821223,-0.943378469270918,1.4787100140590688,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,-1.1208204065837768,1,Month-to-month,0,Electronic check,0.3551656939371879,-0.8295920503659858,0.1130774874772252,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,0.8036446564597386,0,One year,0,Mailed check,-0.9776511877665175,-0.14621018820589424,-0.4930587485480634,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1.6225659598825113,1,Two year,1,Electronic check,0.31528089947223903,1.303626908797116,-0.5074404781054894,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,0,1,1,1.540673829540234,1,Two year,1,Bank transfer (automatic),0.47814381020411345,1.5222887619939438,-0.5088049026544212,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.9570361458992224,1,One year,1,Mailed check,-1.4861823171946147,-0.9401280604914728,-0.10800102539398992,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.2436586020971927,1,Month-to-month,0,Mailed check,-1.5077865808631286,-1.0003380135964337,1.9627558191827024,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.17906090764758842,1,One year,1,Electronic check,-0.1649985005431859,-0.2807594223754457,-0.42624251783236444,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0,1,0,1.6225659598825113,1,Two year,0,Bank transfer (automatic),0.700833912633411,1.7080485181580192,-0.5082686882883766,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,0.39418400474835236,0,Month-to-month,1,Bank transfer (automatic),-0.8214357427788015,-0.29342938312797706,-0.46872177983123275,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
